side,stage,device_ms,ax,ay,az,gx,gy,gz,toe,heel,phase,L_toe,L_heel,R_toe,R_heel
R,condition_1_offset,996616.0,-0.206,1.607,-0.596,-18.0,-4.9,-5.9,162,505,0,,,,
R,condition_1_offset,996674.0,0.053,1.585,-0.969,-23.5,-4.1,-11.9,123,459,0,,,,
R,condition_1_offset,996764.0,-0.408,0.063,-0.743,-6.7,-6.6,-0.9,131,348,0,,,,
R,condition_1_offset,996824.0,0.306,-0.001,-0.236,5.8,-2.3,9.1,260,419,0,,,,
R,condition_1_offset,996884.0,0.089,0.16,-0.401,19.3,17.9,11.7,260,397,0,,,,
R,condition_1_offset,996974.0,-0.334,1.331,-0.708,35.7,21.0,19.1,198,463,0,,,,
R,condition_1_offset,997034.0,-0.968,2.344,-0.508,38.8,17.7,15.8,206,411,0,,,,
R,condition_1_offset,997094.0,-2.156,2.106,1.114,20.5,17.1,3.5,210,414,0,,,,
R,condition_1_offset,997154.0,-0.66,1.469,0.904,-15.2,6.4,-16.7,386,510,0,,,,
R,condition_1_offset,997214.0,-1.001,1.081,-0.753,-8.8,-2.6,-12.4,488,635,0,,,,
R,condition_1_offset,997274.0,-0.408,0.881,-0.28,-12.9,0.1,-6.7,507,737,0,,,,
R,condition_1_offset,997334.0,-0.178,0.917,-0.171,-3.9,-3.1,-5.3,530,770,0,,,,
R,condition_1_offset,997425.0,-0.149,0.937,-0.27,-3.3,-5.3,-1.2,461,681,0,,,,
R,condition_1_offset,997484.0,-0.193,0.946,-0.197,-2.7,-3.1,-1.9,474,668,0,,,,
R,condition_1_offset,997544.0,-0.13,0.984,-0.264,-3.3,-4.2,-1.6,420,703,0,,,,
R,condition_1_offset,997634.0,-0.182,1.083,-0.253,-6.6,-4.1,-2.4,206,542,0,,,,
R,condition_1_offset,997694.0,-0.03,1.212,-0.136,-11.4,-2.3,-4.9,203,576,0,,,,
R,condition_1_offset,997754.0,-0.338,1.411,-0.548,-16.3,-6.5,-5.6,194,522,0,,,,
R,condition_1_offset,997814.0,0.444,1.931,-0.97,-24.2,-5.7,-10.5,164,508,0,,,,
R,condition_1_offset,997875.0,-1.012,1.048,-0.356,-25.7,-5.2,-12.6,177,386,0,,,,
R,condition_1_offset,997934.0,-0.132,-0.051,-0.52,-4.0,-3.3,3.3,190,382,0,,,,
R,condition_1_offset,997994.0,0.124,-0.007,-0.166,8.2,6.2,11.0,263,426,0,,,,
R,condition_1_offset,998054.0,-0.037,0.305,-0.59,21.8,22.5,16.1,232,459,0,,,,
R,condition_1_offset,998116.0,-0.48,1.311,-0.649,32.9,22.2,19.5,226,452,0,,,,
R,condition_1_offset,998174.0,-1.089,2.163,-0.545,36.7,24.4,15.7,225,474,0,,,,
R,condition_1_offset,998234.0,-1.69,1.992,0.516,24.9,19.4,4.9,249,455,0,,,,
R,condition_1_offset,998294.0,-1.373,1.868,0.597,-8.9,2.4,-15.0,239,481,0,,,,
R,condition_1_offset,998354.0,-1.196,1.636,0.859,-17.3,2.8,-15.0,491,683,0,,,,
R,condition_1_offset,998415.0,-0.637,0.653,-0.712,-10.5,3.2,-7.9,555,680,0,,,,
R,condition_1_offset,998474.0,-0.105,0.922,-0.201,-3.5,-5.1,-5.3,584,744,0,,,,
R,condition_1_offset,998534.0,-0.337,0.913,-0.439,-2.3,-4.3,-3.0,434,598,0,,,,
R,condition_1_offset,998593.0,-0.141,0.992,-0.27,-2.5,-4.2,-1.6,451,716,0,,,,
R,condition_1_offset,998654.0,-0.22,0.959,-0.223,-2.3,-3.9,-1.5,373,697,0,,,,
R,condition_1_offset,998714.0,-0.168,0.986,-0.252,-3.3,-3.2,-2.1,337,704,0,,,,
R,condition_1_offset,998774.0,-0.203,0.988,-0.274,-5.7,-3.7,-2.9,302,750,0,,,,
R,condition_1_offset,998866.0,-0.249,1.205,-0.285,-12.3,-1.3,-5.9,235,631,0,,,,
R,condition_1_offset,998924.0,-0.195,1.504,-0.418,-16.1,-6.6,-6.4,211,555,0,,,,
